disp_id,client_id,account_id,type,birth_number,client_district_id,client_district_name,client_district_region,client_district_no. of inhabitants,client_district_no. of municipalities with inhabitants < 499,client_district_no. of municipalities with inhabitants 500-1999,client_district_no. of municipalities with inhabitants 2000-9999,client_district_no. of municipalities with inhabitants >10000,client_district_no. of cities,client_district_ratio of urban inhabitants,client_district_average salary,client_district_unemploymant rate '95,client_district_unemploymant rate '96,client_district_no. of enterpreneurs per 1000 inhabitants,client_district_no. of commited crimes '95,client_district_no. of commited crimes '96,district_id,frequency,date
9333,9641,7795,OWNER,450126,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,monthly issuance,950105
9334,9642,7795,DISPONENT,375903,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,monthly issuance,950105
9758,10066,8149,OWNER,635523,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,issuance after transaction,970514
9995,10303,8341,OWNER,620405,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,monthly issuance,961227
10328,10636,8625,OWNER,710803,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,monthly issuance,931110
10510,10818,8776,OWNER,720804,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,monthly issuance,940824
10755,11063,8982,OWNER,556104,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,monthly issuance,930925
10756,11064,8982,DISPONENT,530709,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,monthly issuance,930925
10966,11274,9159,OWNER,690414,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,monthly issuance,960802
10967,11275,9159,DISPONENT,635418,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,monthly issuance,960802
11377,11685,9493,OWNER,655723,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,monthly issuance,950402
11771,12079,9814,OWNER,725812,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,weekly issuance,950119
12000,12308,10005,OWNER,781129,64,Zlin,south Moravia,197099,29,41,10,2,10,74.7,9624,1.60,2.31,145,4484,4265,64,monthly issuance,971129
55,55,47,OWNER,485918,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,930808
280,280,232,OWNER,696218,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,971129
385,385,315,OWNER,480324,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,971208
399,399,327,OWNER,520414,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,54,monthly issuance,930602
589,589,490,OWNER,610917,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,950523
1215,1215,1011,OWNER,440506,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,941217
1300,1300,1083,OWNER,791027,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,961206
1474,1474,1221,OWNER,716215,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,970102
1588,1588,1313,OWNER,501029,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,971001
1693,1693,1399,OWNER,805706,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,960520
1694,1694,1399,DISPONENT,791227,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,960520
1761,1761,1452,OWNER,480423,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,950916
2437,2437,2007,OWNER,361227,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,970929
2639,2639,2180,OWNER,505304,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,931027
2640,2640,2180,DISPONENT,510129,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,931027
2670,2670,2206,OWNER,360913,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,950810
2681,2681,2214,OWNER,715104,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,960127
2682,2682,2214,DISPONENT,750114,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,960127
2707,2707,2235,OWNER,690523,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,951022
2821,2821,2333,OWNER,806101,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,941008
2911,2911,2410,OWNER,320925,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,54,monthly issuance,930511
2912,2912,2410,DISPONENT,255728,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,54,monthly issuance,930511
3047,3047,2525,OWNER,751001,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,950508
3179,3179,2634,OWNER,485312,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,971008
3180,3180,2634,DISPONENT,440930,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,971008
3765,3765,3113,OWNER,565124,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,67,monthly issuance,930816
3848,3848,3183,OWNER,385814,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,940401
3850,3850,3185,OWNER,575126,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,970729
3851,3851,3185,DISPONENT,611120,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,970729
3881,3881,3209,OWNER,475507,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,971210
3882,3882,3209,DISPONENT,420510,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,971210
3925,3925,3245,OWNER,365814,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,970626
3982,3982,3291,OWNER,195115,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,961116
4020,4020,3326,OWNER,535331,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,5,monthly issuance,931111
4021,4021,3327,OWNER,481210,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,930416
4071,4071,3367,OWNER,426215,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,1,monthly issuance,930401
4072,4072,3367,DISPONENT,410508,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,1,monthly issuance,930401
4164,4164,3443,OWNER,246022,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,960726
4269,4269,3537,OWNER,555907,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,970822
4617,4617,3832,OWNER,771220,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,960122
4618,4618,3832,DISPONENT,725327,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,960122
4649,4649,3856,OWNER,285625,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,961203
4698,4698,3896,OWNER,630331,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,950817
4803,4803,3983,OWNER,450807,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,67,monthly issuance,930204
4877,4877,4047,OWNER,570219,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,weekly issuance,950929
4925,4925,4088,OWNER,510618,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,960301
5138,5138,4264,OWNER,745805,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,28,monthly issuance,931207
5395,5395,4473,OWNER,620601,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,951009
7150,7150,5912,OWNER,635916,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,961025
9735,10043,8129,OWNER,651029,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,930626
11006,11314,9188,OWNER,360602,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,45,monthly issuance,930208
12536,12844,10440,OWNER,461015,45,Jicin,east Bohemia,77917,85,19,6,1,5,53.5,8390,2.28,2.89,132,2080,2122,72,monthly issuance,930913
60,60,51,OWNER,800219,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960511
246,246,204,OWNER,706228,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960113
453,453,373,OWNER,690716,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960620
608,608,506,OWNER,720831,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960708
632,632,526,OWNER,460316,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960716
633,633,526,DISPONENT,385612,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960716
832,832,694,OWNER,236223,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960904
1316,1316,1097,OWNER,466113,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960622
1317,1317,1097,DISPONENT,450518,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960622
1458,1458,1207,OWNER,380408,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,930608
1508,1508,1249,OWNER,545630,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,950330
1598,1598,1322,OWNER,250425,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,17,monthly issuance,930705
1679,1679,1387,OWNER,425417,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,970101
1781,1781,1469,OWNER,240816,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,951215
1837,1837,1516,OWNER,570113,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,931008
1838,1838,1516,DISPONENT,596127,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,931008
1841,1841,1518,OWNER,535323,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,930421
1910,1910,1577,OWNER,461108,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,961016
1924,1924,1588,OWNER,380529,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,931211
2021,2021,1666,OWNER,191208,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,931030
2082,2082,1717,OWNER,330204,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,971202
2487,2487,2049,OWNER,675925,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,971219
2635,2635,2176,OWNER,666210,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,930606
2645,2645,2185,OWNER,200422,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,950118
2942,2942,2436,OWNER,665603,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,930525
3079,3079,2550,OWNER,430519,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,951111
3234,3234,2679,OWNER,195804,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,970724
3240,3240,2685,OWNER,376210,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,961101
3569,3569,2955,OWNER,330409,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960927
3802,3802,3144,OWNER,250728,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960309
3887,3887,3214,OWNER,200117,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,970510
3888,3888,3214,DISPONENT,166027,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,970510
3987,3987,3296,OWNER,601107,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960315
4031,4031,3334,OWNER,750522,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960709
4416,4416,3663,OWNER,701225,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,941106
4450,4450,3690,OWNER,495105,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,issuance after transaction,961018
4604,4604,3820,OWNER,681002,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,1,monthly issuance,931114
4634,4634,3844,OWNER,405309,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,930523
4635,4635,3844,DISPONENT,360228,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,930523
5056,5056,4195,OWNER,575204,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,940521
5385,5385,4463,OWNER,740201,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,930903
5866,5866,4858,OWNER,785403,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,970621
7435,7435,6158,OWNER,575416,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,960513
9689,9997,8094,OWNER,620607,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,961124
13663,13971,11362,OWNER,626019,67,Bruntal,north Moravia,106054,38,25,6,2,6,63.1,8110,5.77,6.55,109,3244,3079,67,monthly issuance,951014
62,62,53,OWNER,321208,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,950607
185,185,153,OWNER,540530,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,930919
224,224,184,OWNER,550511,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,960221
262,262,217,OWNER,451125,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,950120
448,448,368,OWNER,705815,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,930706
664,664,551,OWNER,805319,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,930507
890,890,742,OWNER,190330,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,940128
1177,1177,976,OWNER,395621,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,960127
1204,1204,1000,OWNER,746109,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,930125
1468,1468,1216,OWNER,405416,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,960301
1760,1760,1451,OWNER,230307,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,64,monthly issuance,930624
1927,1927,1590,OWNER,520426,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,950407
1928,1928,1590,DISPONENT,525814,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,950407
1980,1980,1634,OWNER,590430,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,940604
2043,2043,1683,OWNER,545915,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,961101
2108,2108,1737,OWNER,455421,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,960213
2387,2387,1962,OWNER,455716,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,960224
2611,2611,2157,OWNER,381109,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,951108
2820,2820,2332,OWNER,661217,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,960924
2872,2872,2377,OWNER,336027,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,941113
3485,3485,2883,OWNER,220527,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,970629
3486,3486,2884,OWNER,620309,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,1,monthly issuance,930208
3498,3498,2894,OWNER,380401,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,17,monthly issuance,930828
3527,3527,2919,OWNER,780811,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,950510
3616,3616,2994,OWNER,645414,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,960503
3817,3817,3157,OWNER,376021,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,930910
3836,3836,3172,OWNER,481121,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,970527
3928,3928,3248,OWNER,285808,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,960511
4398,4398,3647,OWNER,580723,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,960617
4444,4444,3686,OWNER,690328,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,970803
4445,4445,3686,DISPONENT,645414,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,970803
4524,4524,3750,OWNER,570714,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,950318
4525,4525,3750,DISPONENT,645717,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,950318
4619,4619,3833,OWNER,415220,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,970713
4763,4763,3948,OWNER,445223,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,1,monthly issuance,931109
4811,4811,3990,OWNER,715326,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,970204
4959,4959,4119,OWNER,790425,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,931018
5143,5143,4268,OWNER,730309,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,970220
5144,5144,4268,DISPONENT,665607,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,970220
5287,5287,4389,OWNER,710102,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,960728
5579,5579,4631,OWNER,510216,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,issuance after transaction,961212
5580,5580,4631,DISPONENT,525301,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,issuance after transaction,961212
6317,6317,5228,OWNER,575127,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,issuance after transaction,930623
6318,6318,5228,DISPONENT,500305,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,issuance after transaction,930623
7043,7043,5817,OWNER,400630,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,issuance after transaction,961210
7291,7291,6034,OWNER,406202,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,6,weekly issuance,930319
8667,8667,7181,OWNER,675212,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,issuance after transaction,960702
9967,10275,8321,OWNER,705125,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,930412
9968,10276,8321,DISPONENT,761116,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,77,monthly issuance,930412
13607,13915,11320,OWNER,741123,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.5,8909,4.01,5.56,113,3460,3590,44,monthly issuance,930526
63,63,54,OWNER,590604,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,950502
176,176,146,OWNER,290311,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,930902
205,205,169,OWNER,425615,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,950928
371,371,304,OWNER,420716,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,970320
703,703,585,OWNER,590426,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,970904
773,773,644,OWNER,351030,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,971106
789,789,658,OWNER,310921,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,960110
1055,1055,876,OWNER,190517,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,971026
1157,1157,960,OWNER,586230,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,issuance after transaction,941102
1322,1322,1101,OWNER,455922,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,970922
1459,1459,1208,OWNER,760908,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,971109
1478,1478,1225,OWNER,690821,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,931214
2225,2225,1834,OWNER,606106,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,62,monthly issuance,930803
2264,2264,1866,OWNER,430508,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.4,9753,4.64,5.05,109,5244,5892,4,monthly issuance,971117
